                  国证2000 (399303) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	市盈率.      	市盈率.      	市盈率.PE百分比	 
 2021/06/03	 7430.28	 7506.99	 7412.01	 7440.01	      251952832	    7448.44	    7365.55	    7246.08	    7063.47	           	           	           	           	           	          0	  251952832	  255544368	  242972112	       0.00	           	           	
 2021/06/04	 7414.51	 7485.61	 7407.30	 7468.75	      232643472	    7468.42	    7394.24	    7269.19	    7072.52	           	           	           	           	           	          0	  232643472	  251955152	  244776064	       0.00	           	           	
 2021/06/07	 7486.96	 7541.05	 7485.63	 7541.05	      232243072	    7480.86	    7424.95	    7293.45	    7085.98	           	           	           	           	           	          0	  232243072	  249495968	  245735936	       0.00	           	           	
 2021/06/08	 7537.88	 7552.76	 7475.74	 7506.85	      241567504	    7478.71	    7447.05	    7315.41	    7100.13	           	           	           	           	           	          0	  241567504	  245081552	  246616272	       0.00	           	           	
 2021/06/09	 7501.37	 7539.67	 7476.94	 7524.10	      234993520	    7496.15	    7466.90	    7333.86	    7111.97	           	           	           	           	           	          0	  234993520	  238680064	  245929824	       0.00	           	           	
 2021/06/10	 7521.00	 7586.07	 7507.86	 7583.26	      254648512	    7524.80	    7486.62	    7357.34	    7124.54	           	           	           	           	           	          0	  254648512	  239219232	  247381808	       0.00	           	           	
 2021/06/11	 7585.65	 7589.07	 7530.10	 7530.30	      266355824	    7537.11	    7502.77	    7374.00	    7136.29	           	           	           	           	           	          0	  266355824	  245961680	  248958384	       0.00	           	           	
 2021/06/15	 7531.90	 7534.72	 7475.81	 7488.78	      256604320	    7526.66	    7503.76	    7391.54	    7146.02	           	           	           	           	           	          0	  256604320	  250833952	  250164944	       0.00	           	           	
 2021/06/16	 7476.70	 7478.15	 7353.43	 7363.34	      237930144	    7497.96	    7488.33	    7400.48	    7153.14	           	           	           	           	           	          0	  237930144	  250106464	  247594016	       0.00	           	           	
 2021/06/17	 7356.04	 7435.90	 7356.04	 7435.61	      227089664	    7480.26	    7488.21	    7412.99	    7161.32	           	           	           	           	           	          0	  227089664	  248525696	  243602896	       0.00	           	           	
 2021/06/18	 7427.53	 7519.84	 7396.34	 7516.34	      245062096	    7466.87	    7495.84	    7430.69	    7171.46	           	           	           	           	           	          0	  245062096	  246608416	  242913824	       0.00	           	           	
 2021/06/21	 7494.49	 7624.72	 7486.47	 7624.68	      250033136	    7485.75	    7511.43	    7452.84	    7181.22	           	           	           	           	           	          0	  250033136	  243343872	  244652800	       0.00	           	           	
 2021/06/22	 7639.60	 7666.81	 7616.49	 7663.69	      266059808	    7520.73	    7523.70	    7474.32	    7193.08	           	           	           	           	           	          0	  266059808	  245234976	  248034432	       0.00	           	           	
 2021/06/23	 7659.46	 7713.50	 7640.20	 7702.93	      255238928	    7588.65	    7543.30	    7495.17	    7206.84	           	           	           	           	           	          0	  255238928	  248696736	  249401568	       0.00	           	           	
 2021/06/24	 7701.52	 7701.52	 7629.75	 7631.32	      249879616	    7627.79	    7554.02	    7510.46	    7219.85	           	           	           	           	           	          0	  249879616	  253254736	  250890208	       0.00	           	           	
 2021/06/25	 7628.91	 7663.88	 7590.25	 7652.53	      246187616	    7655.03	    7560.95	    7523.79	    7231.54	           	           	           	           	           	          0	  246187616	  253479840	  250044112	       0.00	           	           	
 2021/06/28	 7660.46	 7729.27	 7658.17	 7722.55	      235407520	    7674.60	    7580.18	    7541.47	    7243.99	           	           	           	           	           	          0	  235407520	  250554704	  246949296	       0.00	           	           	
 2021/06/29	 7724.56	 7727.32	 7657.13	 7660.94	      243359024	    7674.05	    7597.39	    7550.58	    7256.23	           	           	           	           	           	          0	  243359024	  246014544	  245624752	       0.00	           	           	
 2021/06/30	 7667.62	 7735.73	 7664.57	 7735.73	      228189120	    7680.61	    7634.63	    7561.48	    7269.50	           	           	           	           	           	          0	  228189120	  240604576	  244650656	       0.00	           	           	
 2021/07/01	 7744.23	 7746.83	 7602.67	 7602.67	      245236864	    7674.88	    7651.34	    7569.77	    7280.26	           	           	           	           	           	          0	  245236864	  239676032	  246465376	       0.00	           	           	
 2021/07/02	 7583.47	 7609.83	 7556.13	 7590.96	      217168448	    7662.57	    7658.80	    7577.32	    7290.61	           	           	           	           	           	          0	  217168448	  233872208	  243676000	       0.00	           	           	
 2021/07/05	 7611.50	 7718.29	 7611.50	 7718.26	      224622432	    7661.71	    7668.16	    7589.79	    7301.69	           	           	           	           	           	          0	  224622432	  231715168	  241134928	       0.00	           	           	
 2021/07/06	 7722.52	 7758.23	 7619.44	 7716.58	      242278768	    7672.84	    7673.45	    7598.57	    7312.33	           	           	           	           	           	          0	  242278768	  231499104	  238756816	       0.00	           	           	
 2021/07/07	 7666.67	 7801.27	 7647.14	 7798.10	      230485104	    7685.31	    7682.96	    7613.13	    7325.05	           	           	           	           	           	          0	  230485104	  231958320	  236281440	       0.00	           	           	
 2021/07/08	 7808.79	 7825.52	 7773.34	 7787.15	      259389360	    7722.21	    7698.55	    7626.29	    7337.39	           	           	           	           	           	          0	  259389360	  234788816	  237232416	       0.00	           	           	
 2021/07/09	 7753.44	 7873.24	 7717.83	 7858.23	      257043072	    7775.66	    7719.12	    7640.03	    7352.72	           	           	           	           	           	          0	  257043072	  242763744	  238317984	       0.00	           	           	
 2021/07/12	 7901.47	 8014.43	 7901.47	 7998.31	      289883776	    7831.67	    7746.69	    7663.43	    7371.15	           	           	           	           	           	          0	  289883776	  255816016	  243765584	       0.00	           	           	
 2021/07/13	 7992.38	 8070.60	 7974.61	 8070.60	      287814272	    7902.48	    7787.66	    7692.53	    7389.31	           	           	           	           	           	          0	  287814272	  264923104	  248211152	       0.00	           	           	
 2021/07/14	 8048.34	 8084.80	 7989.01	 7990.04	      293767840	    7940.87	    7813.09	    7723.86	    7406.52	           	           	           	           	           	          0	  293767840	  277579648	  254768992	       0.00	           	           	
 2021/07/15	 7955.44	 7976.80	 7818.45	 7952.25	      281683264	    7973.89	    7848.05	    7749.69	    7421.44	           	           	           	           	           	          0	  281683264	  282038464	  258413616	       0.00	           	           	
 2021/07/16	 7937.89	 8038.82	 7924.04	 7963.42	      271851968	    7994.92	    7885.29	    7772.05	    7434.93	           	           	           	           	           	          0	  271851968	  285000224	  263881952	       0.00	           	           	
 2021/07/19	 7953.14	 7978.31	 7911.30	 7944.91	      270414112	    7984.24	    7907.96	    7788.06	    7448.47	           	           	           	           	           	          0	  270414112	  281106304	  268461120	       0.00	           	           	
 2021/07/20	 7876.79	 7992.01	 7865.32	 7991.90	      246953088	    7968.50	    7935.49	    7804.47	    7463.09	           	           	           	           	           	          0	  246953088	  272934080	  268928576	       0.00	           	           	
 2021/07/21	 8027.03	 8155.33	 8027.03	 8143.79	      288260704	    7999.25	    7970.06	    7826.51	    7479.75	           	           	           	           	           	          0	  288260704	  271832640	  274706112	       0.00	           	           	
 2021/07/22	 8153.39	 8211.39	 8110.33	 8211.30	      310269088	    8051.06	    8012.48	    7855.51	    7498.46	           	           	           	           	           	          0	  310269088	  277549760	  279794080	       0.00	           	           	
 2021/07/23	 8194.81	 8222.06	 8097.69	 8126.84	      325153408	    8083.75	    8039.34	    7879.23	    7516.00	           	           	           	           	           	          0	  325153408	  288210080	  286605152	       0.00	           	           	
